;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size
1914;0.19277108433734938;0.1095890410958904;0.8;0.20289855072463767;0.11864406779661017;0.7;(9, 2);30
1915;0.21052631578947367;0.1276595744680851;0.6;0.2;0.15;0.3;(9, 4);30
1916;0.24242424242424243;0.17391304347826086;0.4;0.4347826086956522;0.38461538461538464;0.5;(21, 5);30
1917;0.2857142857142857;0.19047619047619047;0.5714285714285714;0.37037037037037035;0.25;0.7142857142857143;(9, 2);30
1918;0.1111111111111111;0.09090909090909091;0.14285714285714285;0.26666666666666666;0.25;0.2857142857142857;(9, 4);30
1919;0.15384615384615383;0.16666666666666666;0.14285714285714285;0.2;0.3333333333333333;0.14285714285714285;(21, 5);30
1920;0.17073170731707316;0.0945945945945946;0.875;0.20689655172413793;0.12;0.75;(9, 2);30
1921;0.18518518518518517;0.10869565217391304;0.625;0.25;0.1875;0.375;(9, 4);30
1922;0.15;0.09375;0.375;0.33333333333333326;0.3;0.375;(21, 5);30
1923;0.24000000000000002;0.15384615384615385;0.5454545454545454;0.34146341463414637;0.23333333333333334;0.6363636363636364;(9, 2);30
1924;0.26666666666666666;0.17647058823529413;0.5454545454545454;0.17391304347826086;0.16666666666666666;0.18181818181818182;(9, 4);30
1925;0.3529411764705882;0.2608695652173913;0.5454545454545454;0.2608695652173913;0.25;0.2727272727272727;(21, 5);30
1926;0.08450704225352113;0.045454545454545456;0.6;0.1568627450980392;0.08695652173913043;0.8;(9, 2);30
1927;0.09090909090909091;0.05128205128205128;0.4;0.4210526315789473;0.2857142857142857;0.8;(9, 4);30
1928;0.08000000000000002;0.05;0.2;0.5000000000000001;0.36363636363636365;0.8;(21, 5);30
1929;0.22222222222222218;0.13043478260869565;0.75;0.23076923076923075;0.13636363636363635;0.75;(9, 2);30
1930;0.2702702702702703;0.1724137931034483;0.625;0.24242424242424243;0.16;0.5;(9, 4);30
1931;0.27586206896551724;0.19047619047619047;0.5;0.0;0.0;0.0;(21, 5);30
1932;0.29411764705882354;0.22727272727272727;0.4166666666666667;0.6666666666666666;0.6666666666666666;0.6666666666666666;(9, 2);30
1933;0.5333333333333333;0.4444444444444444;0.6666666666666666;0.5263157894736842;0.7142857142857143;0.4166666666666667;(9, 4);30
1934;0.45454545454545453;0.5;0.4166666666666667;0.47058823529411764;0.8;0.3333333333333333;(21, 5);30
1935;0.20689655172413793;0.11538461538461539;1.0;0.23529411764705882;0.14285714285714285;0.6666666666666666;(9, 2);30
1936;0.11764705882352941;0.07142857142857142;0.3333333333333333;0.0;0.0;0.0;(9, 4);30
1937;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1938;0.1388888888888889;0.078125;0.625;0.16129032258064516;0.09259259259259259;0.625;(9, 2);30
1939;0.18867924528301885;0.1111111111111111;0.625;0.11428571428571428;0.07407407407407407;0.25;(9, 4);30
1940;0.125;0.08333333333333333;0.25;0.12121212121212122;0.08;0.25;(21, 5);30
1941;0.4444444444444445;0.35294117647058826;0.6;0.5909090909090908;0.5416666666666666;0.65;(9, 2);30
1942;0.37209302325581395;0.34782608695652173;0.4;0.4;0.6;0.3;(9, 4);30
1943;0.4;0.6;0.3;0.35714285714285715;0.625;0.25;(21, 5);30
1944;0.22641509433962262;0.14285714285714285;0.5454545454545454;0.23333333333333328;0.14285714285714285;0.6363636363636364;(9, 2);30
1945;0.21739130434782608;0.14285714285714285;0.45454545454545453;0.4444444444444444;0.375;0.5454545454545454;(9, 4);30
1946;0.3181818181818182;0.21212121212121213;0.6363636363636364;0.2857142857142857;0.23529411764705882;0.36363636363636365;(21, 5);30
1947;0.26666666666666666;0.16;0.8;0.47619047619047616;0.3125;1.0;(9, 2);30
1948;0.16666666666666666;0.10526315789473684;0.4;0.4000000000000001;0.4;0.4;(9, 4);30
1949;0.2857142857142857;0.1875;0.6;0.5454545454545454;0.5;0.6;(21, 5);30
1950;0.25925925925925924;0.16666666666666666;0.5833333333333334;0.43243243243243246;0.32;0.6666666666666666;(9, 2);30
1951;0.3111111111111111;0.21212121212121213;0.5833333333333334;0.4761904761904762;0.5555555555555556;0.4166666666666667;(9, 4);30
1952;0.3428571428571428;0.2608695652173913;0.5;0.5454545454545454;0.6;0.5;(21, 5);30
1953;0.21333333333333335;0.12121212121212122;0.8888888888888888;0.1714285714285714;0.09836065573770492;0.6666666666666666;(9, 2);30
1954;0.16216216216216214;0.10714285714285714;0.3333333333333333;0.2285714285714286;0.15384615384615385;0.4444444444444444;(9, 4);30
1955;0.05128205128205128;0.03333333333333333;0.1111111111111111;0.1764705882352941;0.12;0.3333333333333333;(21, 5);30
1956;0.13333333333333333;0.08;0.4;0.4;0.25;1.0;(9, 2);30
1957;0.2608695652173913;0.16666666666666666;0.6;0.5714285714285714;0.4444444444444444;0.8;(9, 4);30
1958;0.0;0.0;0.0;0.7272727272727272;0.6666666666666666;0.8;(21, 5);30
1959;0.23333333333333336;0.14;0.7;0.36363636363636365;0.2608695652173913;0.6;(9, 2);30
1960;0.3684210526315789;0.25;0.7;0.47619047619047616;0.45454545454545453;0.5;(9, 4);30
1961;0.28571428571428575;0.2;0.5;0.37499999999999994;0.5;0.3;(21, 5);30
1962;0.47457627118644075;0.3181818181818182;0.9333333333333333;0.4571428571428572;0.4;0.5333333333333333;(9, 2);30
1963;0.5365853658536585;0.4230769230769231;0.7333333333333333;0.3809523809523809;0.6666666666666666;0.26666666666666666;(9, 4);30
1964;0.4848484848484848;0.4444444444444444;0.5333333333333333;0.2222222222222222;0.6666666666666666;0.13333333333333333;(21, 5);30
1965;0.21875;0.1320754716981132;0.6363636363636364;0.13636363636363635;0.09090909090909091;0.2727272727272727;(9, 2);30
1966;0.12121212121212123;0.09090909090909091;0.18181818181818182;0.125;0.09523809523809523;0.18181818181818182;(9, 4);30
1967;0.20689655172413793;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;(21, 5);30
1968;0.37894736842105264;0.26865671641791045;0.6428571428571429;0.43478260869565216;0.36585365853658536;0.5357142857142857;(9, 2);30
1969;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.3902439024390244;0.6153846153846154;0.2857142857142857;(9, 4);30
1970;0.36000000000000004;0.4090909090909091;0.32142857142857145;0.17142857142857143;0.42857142857142855;0.10714285714285714;(21, 5);30
1971;0.34285714285714286;0.21428571428571427;0.8571428571428571;0.3448275862068965;0.22727272727272727;0.7142857142857143;(9, 2);30
1972;0.17391304347826086;0.125;0.2857142857142857;0.5;0.4444444444444444;0.5714285714285714;(9, 4);30
1973;0.2;0.15384615384615385;0.2857142857142857;0.3333333333333333;0.4;0.2857142857142857;(21, 5);30
1974;0.0449438202247191;0.023255813953488372;0.6666666666666666;0.04938271604938271;0.02564102564102564;0.6666666666666666;(9, 2);30
1975;0.07017543859649122;0.037037037037037035;0.6666666666666666;0.0;0.0;0.0;(9, 4);30
1976;0.0;0.0;0.0;0.06451612903225806;0.03571428571428571;0.3333333333333333;(21, 5);30
1977;0.3333333333333333;0.22727272727272727;0.625;0.5405405405405405;0.47619047619047616;0.625;(9, 2);30
1978;0.35555555555555557;0.27586206896551724;0.5;0.47619047619047616;1.0;0.3125;(9, 4);30
1979;0.38888888888888884;0.35;0.4375;0.2222222222222222;1.0;0.125;(21, 5);30
1980;0.08823529411764706;0.04838709677419355;0.5;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);30
1981;0.17142857142857143;0.10344827586206896;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;(9, 4);30
1982;0.125;0.07692307692307693;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;(21, 5);30
1983;0.24;0.15;0.6;0.2857142857142857;0.1875;0.6;(9, 2);30
1984;0.23529411764705882;0.16666666666666666;0.4;0.6666666666666666;0.5714285714285714;0.8;(9, 4);30
1985;0.3333333333333333;0.2857142857142857;0.4;0.8000000000000002;0.8;0.8;(21, 5);30
1986;0.22413793103448273;0.12745098039215685;0.9285714285714286;0.25;0.15151515151515152;0.7142857142857143;(9, 2);30
1987;0.29508196721311475;0.19148936170212766;0.6428571428571429;0.22727272727272724;0.16666666666666666;0.35714285714285715;(9, 4);30
1988;0.3018867924528302;0.20512820512820512;0.5714285714285714;0.25;0.2222222222222222;0.2857142857142857;(21, 5);30
1989;0.29629629629629634;0.2;0.5714285714285714;0.4;0.3076923076923077;0.5714285714285714;(9, 2);30
1990;0.4210526315789474;0.3333333333333333;0.5714285714285714;0.36363636363636365;0.5;0.2857142857142857;(9, 4);30
1991;0.39999999999999997;0.375;0.42857142857142855;0.4;0.6666666666666666;0.2857142857142857;(21, 5);30
1992;0.2153846153846154;0.12280701754385964;0.875;0.33333333333333337;0.20588235294117646;0.875;(9, 2);30
1993;0.17142857142857143;0.1111111111111111;0.375;0.5;0.4166666666666667;0.625;(9, 4);30
1994;0.06896551724137931;0.047619047619047616;0.125;0.42857142857142855;0.5;0.375;(21, 5);30
1995;0.2;0.11764705882352941;0.6666666666666666;0.5;0.35714285714285715;0.8333333333333334;(9, 2);30
1996;0.19047619047619044;0.13333333333333333;0.3333333333333333;0.8;0.6666666666666666;1.0;(9, 4);30
1997;0.2727272727272727;0.1875;0.5;0.8;0.6666666666666666;1.0;(21, 5);30
1998;0.336;0.21649484536082475;0.75;0.3695652173913044;0.265625;0.6071428571428571;(9, 2);30
1999;0.36363636363636365;0.2857142857142857;0.5;0.3333333333333333;0.4;0.2857142857142857;(9, 4);30
2000;0.3529411764705882;0.3;0.42857142857142855;0.391304347826087;0.5;0.32142857142857145;(21, 5);30
2001;0.32380952380952377;0.19767441860465115;0.8947368421052632;0.32;0.21428571428571427;0.631578947368421;(9, 2);30
2002;0.37288135593220345;0.275;0.5789473684210527;0.2608695652173913;0.2222222222222222;0.3157894736842105;(9, 4);30
2003;0.391304347826087;0.3333333333333333;0.47368421052631576;0.23809523809523808;0.21739130434782608;0.2631578947368421;(21, 5);30
2004;0.25454545454545446;0.14893617021276595;0.875;0.14814814814814817;0.08695652173913043;0.5;(9, 2);30
2005;0.29411764705882354;0.19230769230769232;0.625;0.15999999999999998;0.11764705882352941;0.25;(9, 4);30
2006;0.14814814814814814;0.10526315789473684;0.25;0.18181818181818182;0.14285714285714285;0.25;(21, 5);30
2007;0.3333333333333333;0.25;0.5;0.22222222222222218;0.15789473684210525;0.375;(9, 2);30
2008;0.25;0.25;0.25;0.15384615384615385;0.2;0.125;(9, 4);30
2009;0.16666666666666666;0.25;0.125;0.14285714285714288;0.16666666666666666;0.125;(21, 5);30
2010;0.16;0.09090909090909091;0.6666666666666666;0.08888888888888889;0.05128205128205128;0.3333333333333333;(9, 2);30
2011;0.10256410256410256;0.06060606060606061;0.3333333333333333;0.08;0.05263157894736842;0.16666666666666666;(9, 4);30
2012;0.13333333333333333;0.08333333333333333;0.3333333333333333;0.16666666666666666;0.1111111111111111;0.3333333333333333;(21, 5);30
2013;0.22535211267605634;0.13559322033898305;0.6666666666666666;0.2916666666666667;0.19444444444444445;0.5833333333333334;(9, 2);30
2014;0.20408163265306126;0.13513513513513514;0.4166666666666667;0.41379310344827586;0.35294117647058826;0.5;(9, 4);30
2015;0.10526315789473684;0.07692307692307693;0.16666666666666666;0.5217391304347826;0.5454545454545454;0.5;(21, 5);30
2016;0.14285714285714285;0.09523809523809523;0.2857142857142857;0.4;0.3076923076923077;0.5714285714285714;(9, 2);30
2017;0.36363636363636365;0.5;0.2857142857142857;0.3333333333333333;0.4;0.2857142857142857;(9, 4);30
2018;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.6153846153846153;0.6666666666666666;0.5714285714285714;(21, 5);30
2019;0.20512820512820512;0.11764705882352941;0.8;0.25641025641025644;0.14705882352941177;1.0;(9, 2);30
2020;0.25;0.15789473684210525;0.6;0.3636363636363636;0.23529411764705882;0.8;(9, 4);30
2021;0.32000000000000006;0.2;0.8;0.4;0.3;0.6;(21, 5);30
2022;0.358974358974359;0.23728813559322035;0.7368421052631579;0.4054054054054054;0.2727272727272727;0.7894736842105263;(9, 2);30
2023;0.31999999999999995;0.25806451612903225;0.42105263157894735;0.380952380952381;0.34782608695652173;0.42105263157894735;(9, 4);30
2024;0.35714285714285715;0.2702702702702703;0.5263157894736842;0.3157894736842105;0.3157894736842105;0.3157894736842105;(21, 5);30
2025;0.18181818181818182;0.10416666666666667;0.7142857142857143;0.375;0.3333333333333333;0.42857142857142855;(9, 2);30
2026;0.2285714285714286;0.14285714285714285;0.5714285714285714;0.4;0.6666666666666666;0.2857142857142857;(9, 4);30
2027;0.1923076923076923;0.13157894736842105;0.35714285714285715;0.4210526315789473;0.8;0.2857142857142857;(21, 5);30
2028;0.19999999999999998;0.12280701754385964;0.5384615384615384;0.2916666666666667;0.2;0.5384615384615384;(9, 2);30
2029;0.20408163265306123;0.1388888888888889;0.38461538461538464;0.24000000000000002;0.25;0.23076923076923078;(9, 4);30
2030;0.18181818181818182;0.12903225806451613;0.3076923076923077;0.10526315789473684;0.16666666666666666;0.07692307692307693;(21, 5);30
2031;0.17391304347826086;0.10526315789473684;0.5;0.2553191489361702;0.17142857142857143;0.5;(9, 2);30
2032;0.22222222222222224;0.14285714285714285;0.5;0.20512820512820512;0.14814814814814814;0.3333333333333333;(9, 4);30
2033;0.4;0.30434782608695654;0.5833333333333334;0.18749999999999997;0.15;0.25;(21, 5);30
2034;0.2424242424242424;0.1411764705882353;0.8571428571428571;0.43478260869565216;0.3125;0.7142857142857143;(9, 2);30
2035;0.13333333333333333;0.0967741935483871;0.21428571428571427;0.4666666666666667;0.4375;0.5;(9, 4);30
2036;0.33333333333333326;0.2727272727272727;0.42857142857142855;0.5833333333333334;0.7;0.5;(21, 5);30
2037;0.2040816326530612;0.11904761904761904;0.7142857142857143;0.5833333333333334;0.4117647058823529;1.0;(9, 2);30
2038;0.26666666666666666;0.17391304347826086;0.5714285714285714;0.6666666666666666;0.625;0.7142857142857143;(9, 4);30
2039;0.26666666666666666;0.17391304347826086;0.5714285714285714;0.7692307692307692;0.8333333333333334;0.7142857142857143;(21, 5);30
2040;0.19512195121951217;0.11428571428571428;0.6666666666666666;0.3529411764705882;0.2727272727272727;0.5;(9, 2);40
2041;0.30769230769230765;0.2;0.6666666666666666;0.4;0.5;0.3333333333333333;(9, 4);40
2042;0.3333333333333333;0.2222222222222222;0.6666666666666666;0.4444444444444444;0.6666666666666666;0.3333333333333333;(21, 5);40
2043;0.5714285714285714;0.4444444444444444;0.8;0.5454545454545454;0.5;0.6;(9, 2);40
2044;0.5263157894736842;0.5555555555555556;0.5;0.5333333333333333;0.8;0.4;(9, 4);40
2045;0.37499999999999994;0.5;0.3;0.5714285714285715;1.0;0.4;(21, 5);40
2046;0.16666666666666666;0.0967741935483871;0.6;0.37499999999999994;0.2727272727272727;0.6;(9, 2);40
2047;0.2608695652173913;0.16666666666666666;0.6;0.6666666666666665;0.75;0.6;(9, 4);40
2048;0.37499999999999994;0.2727272727272727;0.6;0.6666666666666665;0.75;0.6;(21, 5);40
2049;0.25;0.14705882352941177;0.8333333333333334;0.4444444444444444;0.3333333333333333;0.6666666666666666;(9, 2);40
2050;0.23529411764705885;0.18181818181818182;0.3333333333333333;0.4;0.5;0.3333333333333333;(9, 4);40
2051;0.14285714285714288;0.125;0.16666666666666666;0.4;0.5;0.3333333333333333;(21, 5);40
2052;0.23999999999999996;0.15789473684210525;0.5;0.26666666666666666;0.2222222222222222;0.3333333333333333;(9, 2);40
2053;0.37499999999999994;0.3;0.5;0.25;0.2;0.3333333333333333;(9, 4);40
2054;0.26666666666666666;0.2222222222222222;0.3333333333333333;0.30769230769230765;0.2857142857142857;0.3333333333333333;(21, 5);40
2055;0.14285714285714285;0.078125;0.8333333333333334;0.06896551724137931;0.038461538461538464;0.3333333333333333;(9, 2);40
2056;0.14814814814814814;0.09523809523809523;0.3333333333333333;0.16216216216216214;0.0967741935483871;0.5;(9, 4);40
2057;0.14814814814814814;0.09523809523809523;0.3333333333333333;0.05714285714285715;0.034482758620689655;0.16666666666666666;(21, 5);40
2058;0.3950617283950617;0.25396825396825395;0.8888888888888888;0.34146341463414637;0.30434782608695654;0.3888888888888889;(9, 2);40
2059;0.4255319148936171;0.3448275862068966;0.5555555555555556;0.27272727272727276;0.75;0.16666666666666666;(9, 4);40
2060;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.4347826086956522;1.0;0.2777777777777778;(21, 5);40
2061;0.20833333333333334;0.125;0.625;0.3684210526315789;0.23333333333333334;0.875;(9, 2);40
2062;0.14814814814814814;0.10526315789473684;0.25;0.4166666666666667;0.3125;0.625;(9, 4);40
2063;0.125;0.125;0.125;0.4444444444444445;0.4;0.5;(21, 5);40
2064;0.0425531914893617;0.023255813953488372;0.25;0.0975609756097561;0.05405405405405406;0.5;(9, 2);40
2065;0.05555555555555555;0.03125;0.25;0.24;0.14285714285714285;0.75;(9, 4);40
2066;0.07692307692307693;0.045454545454545456;0.25;0.16;0.09523809523809523;0.5;(21, 5);40
2067;0.08695652173913045;0.05660377358490566;0.1875;0.31034482758620685;0.21428571428571427;0.5625;(9, 2);40
2068;0.196078431372549;0.14285714285714285;0.3125;0.47058823529411764;0.4444444444444444;0.5;(9, 4);40
2069;0.13793103448275862;0.09523809523809523;0.25;0.45454545454545453;0.8333333333333334;0.3125;(21, 5);40
2070;0.163265306122449;0.09090909090909091;0.8;0.25000000000000006;0.18181818181818182;0.4;(9, 2);40
2071;0.0;0.0;0.0;0.1818181818181818;0.16666666666666666;0.2;(9, 4);40
2072;0.0;0.0;0.0;0.1818181818181818;0.16666666666666666;0.2;(21, 5);40
2073;0.17857142857142855;0.1111111111111111;0.45454545454545453;0.2285714285714286;0.16666666666666666;0.36363636363636365;(9, 2);40
2074;0.12121212121212123;0.09090909090909091;0.18181818181818182;0.2105263157894737;0.25;0.18181818181818182;(9, 4);40
2075;0.17142857142857143;0.125;0.2727272727272727;0.3529411764705882;0.5;0.2727272727272727;(21, 5);40
2076;0.22950819672131148;0.1320754716981132;0.875;0.22222222222222224;0.14285714285714285;0.5;(9, 2);40
2077;0.24390243902439024;0.15151515151515152;0.625;0.08333333333333333;0.0625;0.125;(9, 4);40
2078;0.22857142857142856;0.14814814814814814;0.5;0.2105263157894737;0.18181818181818182;0.25;(21, 5);40
2079;0.1739130434782609;0.1;0.6666666666666666;0.21052631578947367;0.125;0.6666666666666666;(9, 2);40
2080;0.0;0.0;0.0;0.4;0.2857142857142857;0.6666666666666666;(9, 4);40
2081;0.0;0.0;0.0;0.5714285714285715;0.5;0.6666666666666666;(21, 5);40
2082;0.18750000000000003;0.1111111111111111;0.6;0.4615384615384615;0.375;0.6;(9, 2);40
2083;0.22222222222222224;0.17647058823529413;0.3;0.7;0.7;0.7;(9, 4);40
2084;0.28571428571428564;0.2727272727272727;0.3;0.6666666666666665;0.75;0.6;(21, 5);40
2085;0.2857142857142857;0.16666666666666666;1.0;0.6153846153846153;0.4444444444444444;1.0;(9, 2);40
2086;0.1;0.0625;0.25;0.75;0.75;0.75;(9, 4);40
2087;0.28571428571428575;0.2;0.5;0.75;0.75;0.75;(21, 5);40
2088;0.23999999999999996;0.15789473684210525;0.5;0.3333333333333333;0.25;0.5;(9, 2);40
2089;0.4615384615384615;0.42857142857142855;0.5;0.3333333333333333;0.3333333333333333;0.3333333333333333;(9, 4);40
2090;0.28571428571428575;0.25;0.3333333333333333;0.4;0.5;0.3333333333333333;(21, 5);40
2091;0.25;0.14893617021276595;0.7777777777777778;0.26086956521739135;0.16216216216216217;0.6666666666666666;(9, 2);40
2092;0.3492063492063492;0.24444444444444444;0.6111111111111112;0.32;0.25;0.4444444444444444;(9, 4);40
2093;0.23076923076923078;0.17647058823529413;0.3333333333333333;0.3157894736842105;0.3;0.3333333333333333;(21, 5);40
2094;0.25;0.17073170731707318;0.4666666666666667;0.26666666666666666;0.17777777777777778;0.5333333333333333;(9, 2);40
2095;0.45161290322580644;0.4375;0.4666666666666667;0.2285714285714286;0.2;0.26666666666666666;(9, 4);40
2096;0.30769230769230765;0.36363636363636365;0.26666666666666666;0.28571428571428575;0.3076923076923077;0.26666666666666666;(21, 5);40
2097;0.2608695652173913;0.17647058823529413;0.5;0.30769230769230765;0.2857142857142857;0.3333333333333333;(9, 2);40
2098;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2099;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2100;0.0;0.0;0.0;0.1111111111111111;0.0625;0.5;(9, 2);40
2101;0.0;0.0;0.0;0.16666666666666669;0.1;0.5;(9, 4);40
2102;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2103;0.17142857142857143;0.1111111111111111;0.375;0.3;0.25;0.375;(9, 2);40
2104;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.125;(9, 4);40
2105;0.1904761904761905;0.15384615384615385;0.25;0.16666666666666666;0.25;0.125;(21, 5);40
2106;0.1142857142857143;0.06451612903225806;0.5;0.0;0.0;0.0;(9, 2);40
2107;0.11764705882352941;0.07692307692307693;0.25;0.3333333333333333;0.21428571428571427;0.75;(9, 4);40
2108;0.30769230769230765;0.2222222222222222;0.5;0.22222222222222224;0.14285714285714285;0.5;(21, 5);40
2109;0.3125;0.19230769230769232;0.8333333333333334;0.5555555555555556;0.4166666666666667;0.8333333333333334;(9, 2);40
2110;0.3333333333333333;0.25;0.5;0.6666666666666666;0.6666666666666666;0.6666666666666666;(9, 4);40
2111;0.14285714285714288;0.125;0.16666666666666666;0.8333333333333334;0.8333333333333334;0.8333333333333334;(21, 5);40
2112;0.25;0.14705882352941177;0.8333333333333334;0.3846153846153846;0.25;0.8333333333333334;(9, 2);40
2113;0.2608695652173913;0.17647058823529413;0.5;0.4705882352941177;0.36363636363636365;0.6666666666666666;(9, 4);40
2114;0.23529411764705885;0.18181818181818182;0.3333333333333333;0.28571428571428575;0.25;0.3333333333333333;(21, 5);40
2115;0.2173913043478261;0.1388888888888889;0.5;0.48275862068965514;0.3684210526315789;0.7;(9, 2);40
2116;0.16;0.13333333333333333;0.2;0.26666666666666666;0.4;0.2;(9, 4);40
2117;0.3;0.3;0.3;0.15384615384615383;0.3333333333333333;0.1;(21, 5);40
2118;0.10389610389610389;0.058823529411764705;0.4444444444444444;0.24137931034482757;0.14285714285714285;0.7777777777777778;(9, 2);40
2119;0.14285714285714288;0.09090909090909091;0.3333333333333333;0.21052631578947367;0.13793103448275862;0.4444444444444444;(9, 4);40
2120;0.2285714285714286;0.15384615384615385;0.4444444444444444;0.33333333333333326;0.23809523809523808;0.5555555555555556;(21, 5);40
2121;0.22222222222222224;0.14285714285714285;0.5;0.48;0.35294117647058826;0.75;(9, 2);40
2122;0.15999999999999998;0.11764705882352941;0.25;0.5;0.4166666666666667;0.625;(9, 4);40
2123;0.07692307692307691;0.05555555555555555;0.125;0.47058823529411764;0.4444444444444444;0.5;(21, 5);40
2124;0.30434782608695654;0.19444444444444445;0.7;0.2857142857142857;0.1875;0.6;(9, 2);40
2125;0.3636363636363636;0.3333333333333333;0.4;0.4000000000000001;0.4;0.4;(9, 4);40
2126;0.380952380952381;0.36363636363636365;0.4;0.33333333333333337;1.0;0.2;(21, 5);40
2127;0.24242424242424243;0.14285714285714285;0.8;0.380952380952381;0.36363636363636365;0.4;(9, 2);40
2128;0.2173913043478261;0.1388888888888889;0.5;0.2105263157894737;0.2222222222222222;0.2;(9, 4);40
2129;0.2222222222222222;0.15384615384615385;0.4;0.25;0.3333333333333333;0.2;(21, 5);40
2130;0.125;0.07142857142857142;0.5;0.09523809523809525;0.05263157894736842;0.5;(9, 2);40
2131;0.15384615384615385;0.09090909090909091;0.5;0.16666666666666669;0.09090909090909091;1.0;(9, 4);40
2132;0.2;0.125;0.5;0.15384615384615385;0.09090909090909091;0.5;(21, 5);40
2133;0.17391304347826086;0.10256410256410256;0.5714285714285714;0.4;0.3076923076923077;0.5714285714285714;(9, 2);40
2134;0.2857142857142857;0.21428571428571427;0.42857142857142855;0.4;0.6666666666666666;0.2857142857142857;(9, 4);40
2135;0.2222222222222222;0.18181818181818182;0.2857142857142857;0.5;0.6;0.42857142857142855;(21, 5);40
2136;0.2153846153846154;0.12280701754385964;0.875;0.23255813953488372;0.14285714285714285;0.625;(9, 2);40
2137;0.0;0.0;0.0;0.5;0.375;0.75;(9, 4);40
2138;0.0;0.0;0.0;0.3478260869565218;0.26666666666666666;0.5;(21, 5);40
2139;0.12121212121212123;0.06557377049180328;0.8;0.0;0.0;0.0;(9, 2);40
2140;0.06451612903225806;0.038461538461538464;0.2;0.0;0.0;0.0;(9, 4);40
2141;0.16666666666666666;0.10526315789473684;0.4;0.0;0.0;0.0;(21, 5);40
2142;0.27777777777777773;0.16129032258064516;1.0;0.5714285714285714;0.4444444444444444;0.8;(9, 2);40
2143;0.47058823529411764;0.3333333333333333;0.8;0.5;0.6666666666666666;0.4;(9, 4);40
2144;0.4615384615384615;0.375;0.6;0.7499999999999999;1.0;0.6;(21, 5);40
2145;0.12903225806451613;0.07142857142857142;0.6666666666666666;0.2222222222222222;0.16666666666666666;0.3333333333333333;(9, 2);40
2146;0.16666666666666666;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;(9, 4);40
2147;0.2;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;(21, 5);40
2148;0.1777777777777778;0.1;0.8;0.0909090909090909;0.058823529411764705;0.2;(9, 2);40
2149;0.2727272727272727;0.17647058823529413;0.6;0.5;0.6666666666666666;0.4;(9, 4);40
2150;0.35294117647058826;0.25;0.6;0.5;0.6666666666666666;0.4;(21, 5);40
2151;0.09523809523809523;0.058823529411764705;0.25;0.3333333333333333;0.25;0.5;(9, 2);40
2152;0.3;0.1875;0.75;0.5714285714285715;0.6666666666666666;0.5;(9, 4);40
2153;0.3333333333333333;0.25;0.5;0.5714285714285715;0.6666666666666666;0.5;(21, 5);40
2154;0.30769230769230765;0.2222222222222222;0.5;0.36363636363636365;0.2857142857142857;0.5;(9, 2);40
2155;0.2580645161290323;0.21052631578947367;0.3333333333333333;0.2;0.25;0.16666666666666666;(9, 4);40
2156;0.3636363636363636;0.4;0.3333333333333333;0.35294117647058826;0.6;0.25;(21, 5);40
2157;0.3846153846153846;0.23809523809523808;1.0;0.33333333333333337;0.2;1.0;(9, 2);40
2158;0.37499999999999994;0.2727272727272727;0.6;0.5333333333333333;0.4;0.8;(9, 4);40
2159;0.4;0.3;0.6;0.5454545454545454;0.5;0.6;(21, 5);40
2160;0.27272727272727276;0.2;0.42857142857142855;0.375;0.3333333333333333;0.42857142857142855;(9, 2);40
2161;0.11764705882352941;0.1;0.14285714285714285;0.2222222222222222;0.18181818181818182;0.2857142857142857;(9, 4);40
2162;0.10526315789473685;0.08333333333333333;0.14285714285714285;0.39999999999999997;0.375;0.42857142857142855;(21, 5);40
2163;0.37735849056603776;0.25;0.7692307692307693;0.3333333333333333;0.2413793103448276;0.5384615384615384;(9, 2);40
2164;0.3589743589743589;0.2692307692307692;0.5384615384615384;0.14814814814814817;0.14285714285714285;0.15384615384615385;(9, 4);40
2165;0.2580645161290323;0.2222222222222222;0.3076923076923077;0.18181818181818185;0.2222222222222222;0.15384615384615385;(21, 5);40
2166;0.15841584158415845;0.08791208791208792;0.8;0.2040816326530612;0.1282051282051282;0.5;(9, 2);40
2167;0.15873015873015875;0.09433962264150944;0.5;0.1818181818181818;0.16666666666666666;0.2;(9, 4);40
2168;0.08000000000000002;0.05;0.2;0.22222222222222224;0.25;0.2;(21, 5);40
2169;0.125;0.07142857142857142;0.5;0.24999999999999997;0.15;0.75;(9, 2);40
2170;0.11111111111111112;0.07142857142857142;0.25;0.3333333333333333;0.25;0.5;(9, 4);40
2171;0.0;0.0;0.0;0.7272727272727273;0.5714285714285714;1.0;(21, 5);40
