;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size;threshold
3028;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3029;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3030;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3031;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3032;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3033;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3034;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3035;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3036;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3037;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3038;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3039;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3040;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3041;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3042;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3043;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3044;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3045;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3046;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3047;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3048;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3049;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3050;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3051;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3052;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3053;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3054;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3055;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3056;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3057;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3058;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3059;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3060;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3061;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3062;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3063;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3064;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3065;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3066;0.0;0.0;0.0;0.1;0.125;0.08333333333333333;(9, 2);40;0.0
3067;0.0;0.0;0.0;0.1;0.125;0.08333333333333333;(9, 2);40;0.05
3068;0.0;0.0;0.0;0.1;0.125;0.08333333333333333;(9, 2);40;0.1
3069;0.0;0.0;0.0;0.11111111111111112;0.125;0.1;(9, 2);40;0.15000000000000002
3070;0.0;0.0;0.0;0.125;0.125;0.125;(9, 2);40;0.2
3071;0.0;0.0;0.0;0.14285714285714288;0.125;0.16666666666666666;(9, 2);40;0.25
3072;0.0;0.0;0.0;0.15384615384615385;0.125;0.2;(9, 2);40;0.30000000000000004
3073;0.0;0.0;0.0;0.18181818181818182;0.125;0.3333333333333333;(9, 2);40;0.35000000000000003
3074;0.0;0.0;0.0;0.18181818181818182;0.125;0.3333333333333333;(9, 2);40;0.4
3075;0.0;0.0;0.0;0.18181818181818182;0.125;0.3333333333333333;(9, 2);40;0.45
3076;0.0;0.0;0.0;0.2;0.125;0.5;(9, 2);40;0.5
3077;0.0;0.0;0.0;0.2;0.125;0.5;(9, 2);40;0.55
3078;0.0;0.0;0.0;0.2;0.125;0.5;(9, 2);40;0.6000000000000001
3079;0.0;0.0;0.0;0.2;0.125;0.5;(9, 2);40;0.65
3080;0.0;0.0;0.0;0.2;0.125;0.5;(9, 2);40;0.7000000000000001
3081;0.0;0.0;0.0;0.2222222222222222;0.125;1.0;(9, 2);40;0.75
3082;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3083;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3084;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3085;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3086;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3087;0.16666666666666666;0.2;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.0
3088;0.16666666666666666;0.2;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.05
3089;0.16666666666666666;0.2;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.1
3090;0.16666666666666666;0.2;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3091;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3092;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3093;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3094;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3095;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3096;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3097;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3098;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3099;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3100;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3101;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3102;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3103;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3104;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3105;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3106;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3107;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3108;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(9, 2);40;0.0
3109;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(9, 2);40;0.05
3110;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(9, 2);40;0.1
3111;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(9, 2);40;0.15000000000000002
3112;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(9, 2);40;0.2
3113;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(9, 2);40;0.25
3114;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(9, 2);40;0.30000000000000004
3115;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(9, 2);40;0.35000000000000003
3116;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(9, 2);40;0.4
3117;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(9, 2);40;0.45
3118;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3119;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3120;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3121;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3122;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3123;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3124;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3125;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3126;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3127;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3128;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3129;0.22222222222222224;0.25;0.2;0.25;0.25;0.25;(9, 2);40;0.0
3130;0.22222222222222224;0.25;0.2;0.25;0.25;0.25;(9, 2);40;0.05
3131;0.22222222222222224;0.25;0.2;0.25;0.25;0.25;(9, 2);40;0.1
3132;0.22222222222222224;0.25;0.2;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.15000000000000002
3133;0.22222222222222224;0.25;0.2;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.2
3134;0.22222222222222224;0.25;0.2;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.25
3135;0.22222222222222224;0.25;0.2;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.30000000000000004
3136;0.22222222222222224;0.25;0.2;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.35000000000000003
3137;0.25;0.25;0.25;0.28571428571428575;0.25;0.3333333333333333;(9, 2);40;0.4
3138;0.0;0.0;0.0;0.3333333333333333;0.25;0.5;(9, 2);40;0.45
3139;0.0;0.0;0.0;0.3333333333333333;0.25;0.5;(9, 2);40;0.5
3140;0.0;0.0;0.0;0.3333333333333333;0.25;0.5;(9, 2);40;0.55
3141;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3142;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3143;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3144;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3145;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3146;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3147;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3148;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3149;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3150;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3151;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3152;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3153;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3154;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3155;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3156;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3157;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3158;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3159;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3160;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3161;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3162;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3163;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3164;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3165;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3166;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3167;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3168;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3169;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3170;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3171;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3172;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3173;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3174;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3175;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3176;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3177;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3178;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3179;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3180;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3181;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3182;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3183;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3184;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3185;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3186;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3187;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3188;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3189;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3190;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3191;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3192;0.039999999999999994;0.03225806451612903;0.05263157894736842;0.0;0.0;0.0;(9, 2);40;0.0
3193;0.04081632653061224;0.03225806451612903;0.05555555555555555;0.0;0.0;0.0;(9, 2);40;0.05
3194;0.044444444444444446;0.03225806451612903;0.07142857142857142;0.0;0.0;0.0;(9, 2);40;0.1
3195;0.04878048780487805;0.03225806451612903;0.1;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3196;0.052631578947368425;0.03225806451612903;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.2
3197;0.05714285714285715;0.03225806451612903;0.25;0.0;0.0;0.0;(9, 2);40;0.25
3198;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3199;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3200;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3201;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3202;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3203;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3204;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3205;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3206;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3207;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3208;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3209;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3210;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3211;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3212;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3213;0.10526315789473685;0.08333333333333333;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40;0.0
3214;0.10526315789473685;0.08333333333333333;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40;0.05
3215;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40;0.1
3216;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3217;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3218;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3219;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3220;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3221;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3222;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3223;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3224;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3225;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3226;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3227;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3228;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3229;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3230;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3231;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3232;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3233;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3234;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3235;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3236;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3237;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3238;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3239;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3240;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3241;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3242;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3243;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3244;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3245;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3246;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3247;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3248;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3249;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3250;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3251;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3252;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3253;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3254;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3255;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3256;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3257;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3258;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3259;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3260;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3261;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3262;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3263;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3264;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3265;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3266;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3267;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3268;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3269;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3270;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3271;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3272;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3273;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3274;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3275;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3276;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
3277;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
3278;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
3279;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3280;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3281;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3282;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3283;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3284;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3285;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3286;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3287;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3288;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3289;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3290;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3291;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3292;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3293;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3294;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3295;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3296;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3297;0.1;0.3333333333333333;0.058823529411764705;0.125;0.3333333333333333;0.07692307692307693;(9, 2);40;0.0
3298;0.1;0.3333333333333333;0.058823529411764705;0.125;0.3333333333333333;0.07692307692307693;(9, 2);40;0.05
3299;0.1;0.3333333333333333;0.058823529411764705;0.125;0.3333333333333333;0.07692307692307693;(9, 2);40;0.1
3300;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3301;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3302;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3303;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3304;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3305;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3306;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3307;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3308;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3309;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3310;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3311;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3312;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3313;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3314;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3315;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3316;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3317;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3318;0.07407407407407407;0.09090909090909091;0.0625;0.0;0.0;0.0;(9, 2);40;0.0
3319;0.07407407407407407;0.09090909090909091;0.0625;0.0;0.0;0.0;(9, 2);40;0.05
3320;0.07407407407407407;0.09090909090909091;0.0625;0.0;0.0;0.0;(9, 2);40;0.1
3321;0.08;0.09090909090909091;0.07142857142857142;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
3322;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3323;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3324;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3325;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3326;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3327;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3328;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3329;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3330;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3331;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3332;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3333;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3334;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
3335;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
3336;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
3337;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
3338;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
3339;0.0;0.0;0.0;0.06060606060606061;0.1;0.043478260869565216;(9, 2);40;0.0
3340;0.0;0.0;0.0;0.06060606060606061;0.1;0.043478260869565216;(9, 2);40;0.05
3341;0.0;0.0;0.0;0.06060606060606061;0.1;0.043478260869565216;(9, 2);40;0.1
3342;0.0;0.0;0.0;0.06060606060606061;0.1;0.043478260869565216;(9, 2);40;0.15000000000000002
3343;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
3344;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
3345;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
3346;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
3347;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
3348;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
3349;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
3350;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
3351;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
3352;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
3353;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
3354;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
3355;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
