;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size
743;0.06896551724137931;0.043478260869565216;0.16666666666666666;0.28571428571428575;0.25;0.3333333333333333;(21, 5);20
744;0.0;0.0;0.0;0.07547169811320754;0.0425531914893617;0.3333333333333333;(9, 2);20
745;0.0;0.0;0.0;0.2;0.14285714285714285;0.3333333333333333;(9, 4);20
746;0.0;0.0;0.0;0.2;0.14285714285714285;0.3333333333333333;(21, 5);20
747;0.13953488372093023;0.09090909090909091;0.3;0.26666666666666666;0.2;0.4;(9, 2);20
748;0.07142857142857142;0.05555555555555555;0.1;0.26666666666666666;0.4;0.2;(9, 4);20
749;0.14814814814814817;0.11764705882352941;0.2;0.13333333333333333;0.2;0.1;(21, 5);20
750;0.027906976744186046;0.014492753623188406;0.375;0.0;0.0;0.0;(9, 2);20
751;0.019417475728155338;0.010526315789473684;0.125;0.0;0.0;0.0;(9, 4);20
752;0.027397260273972605;0.015384615384615385;0.125;0.028571428571428574;0.016129032258064516;0.125;(21, 5);20
753;0.253968253968254;0.16;0.6153846153846154;0.27906976744186046;0.2;0.46153846153846156;(9, 2);20
754;0.24242424242424246;0.2;0.3076923076923077;0.4;0.4166666666666667;0.38461538461538464;(9, 4);20
755;0.28571428571428575;0.26666666666666666;0.3076923076923077;0.48000000000000004;0.5;0.46153846153846156;(21, 5);20
756;0.02531645569620253;0.0136986301369863;0.16666666666666666;0.11594202898550725;0.07017543859649122;0.3333333333333333;(9, 2);20
757;0.0;0.0;0.0;0.08695652173913043;0.09090909090909091;0.08333333333333333;(9, 4);20
758;0.03846153846153846;0.025;0.08333333333333333;0.1904761904761905;0.2222222222222222;0.16666666666666666;(21, 5);20
759;0.09900990099009901;0.06666666666666667;0.19230769230769232;0.20588235294117643;0.16666666666666666;0.2692307692307692;(9, 2);20
760;0.125;0.10526315789473684;0.15384615384615385;0.2608695652173913;0.3;0.23076923076923078;(9, 4);20
761;0.12903225806451615;0.1111111111111111;0.15384615384615385;0.17777777777777778;0.21052631578947367;0.15384615384615385;(21, 5);20
762;0.06578947368421054;0.038461538461538464;0.22727272727272727;0.10852713178294572;0.06542056074766354;0.3181818181818182;(9, 2);20
763;0.038461538461538464;0.024390243902439025;0.09090909090909091;0.1643835616438356;0.11764705882352941;0.2727272727272727;(9, 4);20
764;0.0;0.0;0.0;0.09999999999999999;0.07894736842105263;0.13636363636363635;(21, 5);20
765;0.024691358024691357;0.013888888888888888;0.1111111111111111;0.1515151515151515;0.08771929824561403;0.5555555555555556;(9, 2);20
766;0.0975609756097561;0.0625;0.2222222222222222;0.30303030303030304;0.20833333333333334;0.5555555555555556;(9, 4);20
767;0.05714285714285715;0.038461538461538464;0.1111111111111111;0.2580645161290322;0.18181818181818182;0.4444444444444444;(21, 5);20
768;0.05263157894736842;0.03125;0.16666666666666666;0.14285714285714288;0.125;0.16666666666666666;(9, 2);20
769;0.08333333333333333;0.05555555555555555;0.16666666666666666;0.3636363636363636;0.4;0.3333333333333333;(9, 4);20
770;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.30769230769230765;0.2857142857142857;0.3333333333333333;(21, 5);20
771;0.17142857142857143;0.09375;1.0;0.2;0.14285714285714285;0.3333333333333333;(9, 2);20
772;0.4;0.25;1.0;0.36363636363636365;0.25;0.6666666666666666;(9, 4);20
773;0.25;0.2;0.3333333333333333;0.4;0.2857142857142857;0.6666666666666666;(21, 5);20
774;0.125;0.07692307692307693;0.3333333333333333;0.23255813953488372;0.14705882352941177;0.5555555555555556;(9, 2);20
775;0.13793103448275865;0.1;0.2222222222222222;0.09523809523809525;0.08333333333333333;0.1111111111111111;(9, 4);20
776;0.15384615384615383;0.11764705882352941;0.2222222222222222;0.0;0.0;0.0;(21, 5);20
777;0.020202020202020204;0.010752688172043012;0.16666666666666666;0.07228915662650602;0.03896103896103896;0.5;(9, 2);20
778;0.03571428571428571;0.02;0.16666666666666666;0.1111111111111111;0.06666666666666667;0.3333333333333333;(9, 4);20
779;0.0;0.0;0.0;0.15384615384615383;0.1;0.3333333333333333;(21, 5);20
780;0.06779661016949154;0.038461538461538464;0.2857142857142857;0.1;0.06060606060606061;0.2857142857142857;(9, 2);20
781;0.13333333333333333;0.08695652173913043;0.2857142857142857;0.15384615384615385;0.10526315789473684;0.2857142857142857;(9, 4);20
782;0.16;0.1111111111111111;0.2857142857142857;0.09523809523809523;0.07142857142857142;0.14285714285714285;(21, 5);20
783;0.08695652173913042;0.047619047619047616;0.5;0.0;0.0;0.0;(9, 2);20
784;0.12903225806451613;0.07407407407407407;0.5;0.0;0.0;0.0;(9, 4);20
785;0.11764705882352941;0.07692307692307693;0.25;0.18181818181818182;0.14285714285714285;0.25;(21, 5);20
786;0.10256410256410256;0.05714285714285714;0.5;0.08333333333333334;0.05;0.25;(9, 2);20
787;0.0;0.0;0.0;0.125;0.08333333333333333;0.25;(9, 4);20
788;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
789;0.022727272727272728;0.0125;0.125;0.031746031746031744;0.01818181818181818;0.125;(9, 2);20
790;0.0;0.0;0.0;0.043478260869565216;0.02631578947368421;0.125;(9, 4);20
791;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
792;0.08888888888888888;0.04878048780487805;0.5;0.0606060606060606;0.034482758620689655;0.25;(9, 2);20
793;0.08333333333333334;0.05;0.25;0.0;0.0;0.0;(9, 4);20
794;0.11764705882352941;0.07692307692307693;0.25;0.0;0.0;0.0;(21, 5);20
795;0.022988505747126436;0.0136986301369863;0.07142857142857142;0.034482758620689655;0.022727272727272728;0.07142857142857142;(9, 2);20
796;0.15384615384615385;0.10526315789473684;0.2857142857142857;0.07142857142857142;0.07142857142857142;0.07142857142857142;(9, 4);20
797;0.1;0.07692307692307693;0.14285714285714285;0.15384615384615383;0.16666666666666666;0.14285714285714285;(21, 5);20
798;0.10256410256410256;0.0625;0.2857142857142857;0.09090909090909091;0.06666666666666667;0.14285714285714285;(9, 2);20
799;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
800;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
801;0.11764705882352941;0.07142857142857142;0.3333333333333333;0.05555555555555555;0.03333333333333333;0.16666666666666666;(9, 2);20
802;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
803;0.2;0.14285714285714285;0.3333333333333333;0.14285714285714288;0.125;0.16666666666666666;(21, 5);20
804;0.04597701149425287;0.02564102564102564;0.2222222222222222;0.21052631578947367;0.125;0.6666666666666666;(9, 2);20
805;0.0816326530612245;0.05;0.2222222222222222;0.23529411764705882;0.16;0.4444444444444444;(9, 4);20
806;0.05714285714285715;0.038461538461538464;0.1111111111111111;0.20689655172413793;0.15;0.3333333333333333;(21, 5);20
807;0.06153846153846154;0.03333333333333333;0.4;0.04040404040404041;0.02247191011235955;0.2;(9, 2);20
808;0.0;0.0;0.0;0.10526315789473682;0.07142857142857142;0.2;(9, 4);20
809;0.06557377049180327;0.0392156862745098;0.2;0.18181818181818182;0.13043478260869565;0.3;(21, 5);20
810;0.14035087719298248;0.08080808080808081;0.5333333333333333;0.1686746987951807;0.10294117647058823;0.4666666666666667;(9, 2);20
811;0.030769230769230767;0.02;0.06666666666666667;0.21621621621621623;0.18181818181818182;0.26666666666666666;(9, 4);20
812;0.0;0.0;0.0;0.19354838709677422;0.1875;0.2;(21, 5);20
813;0.09859154929577464;0.056;0.4117647058823529;0.07766990291262135;0.046511627906976744;0.23529411764705882;(9, 2);20
814;0.08695652173913045;0.05333333333333334;0.23529411764705882;0.11111111111111113;0.07272727272727272;0.23529411764705882;(9, 4);20
815;0.02985074626865672;0.02;0.058823529411764705;0.10909090909090909;0.07894736842105263;0.17647058823529413;(21, 5);20
816;0.0425531914893617;0.02564102564102564;0.125;0.16666666666666666;0.10714285714285714;0.375;(9, 2);20
817;0.06896551724137931;0.047619047619047616;0.125;0.2857142857142857;0.23076923076923078;0.375;(9, 4);20
818;0.10526315789473685;0.09090909090909091;0.125;0.10526315789473685;0.09090909090909091;0.125;(21, 5);20
819;0.15789473684210525;0.08823529411764706;0.75;0.25;0.16666666666666666;0.5;(9, 2);20
820;0.07692307692307693;0.045454545454545456;0.25;0.0;0.0;0.0;(9, 4);20
821;0.17391304347826086;0.10526315789473684;0.5;0.22222222222222224;0.2;0.25;(21, 5);20
822;0.1142857142857143;0.06666666666666667;0.4;0.0;0.0;0.0;(9, 2);20
823;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
824;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
825;0.14814814814814817;0.08695652173913043;0.5;0.08;0.047619047619047616;0.25;(9, 2);20
826;0.11764705882352941;0.07692307692307693;0.25;0.12903225806451613;0.08695652173913043;0.25;(9, 4);20
827;0.22222222222222224;0.14285714285714285;0.5;0.13333333333333333;0.09090909090909091;0.25;(21, 5);20
828;0.0;0.0;0.0;0.12244897959183672;0.07317073170731707;0.375;(9, 2);20
829;0.07843137254901962;0.046511627906976744;0.25;0.09523809523809525;0.07692307692307693;0.125;(9, 4);20
830;0.0;0.0;0.0;0.2;0.16666666666666666;0.25;(21, 5);20
831;0.0821917808219178;0.043478260869565216;0.75;0.0851063829787234;0.046511627906976744;0.5;(9, 2);20
832;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
833;0.06451612903225806;0.037037037037037035;0.25;0.0;0.0;0.0;(21, 5);20
834;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);20
835;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
836;0.07142857142857142;0.04;0.3333333333333333;0.0;0.0;0.0;(21, 5);20
837;0.05128205128205128;0.02857142857142857;0.25;0.3076923076923077;0.18181818181818182;1.0;(9, 2);20
838;0.0;0.0;0.0;0.4444444444444445;0.2857142857142857;1.0;(9, 4);20
839;0.125;0.08333333333333333;0.25;0.6666666666666666;0.5;1.0;(21, 5);20
840;0.05194805194805195;0.028169014084507043;0.3333333333333333;0.11764705882352941;0.07142857142857142;0.3333333333333333;(9, 2);20
841;0.0851063829787234;0.04878048780487805;0.3333333333333333;0.0;0.0;0.0;(9, 4);20
842;0.048780487804878044;0.02857142857142857;0.16666666666666666;0.0;0.0;0.0;(21, 5);20
843;0.06896551724137931;0.041666666666666664;0.2;0.24;0.15;0.6;(9, 2);20
844;0.1;0.06666666666666667;0.2;0.4;0.3;0.6;(9, 4);20
845;0.15384615384615385;0.125;0.2;0.13333333333333333;0.1;0.2;(21, 5);20
846;0.0;0.0;0.0;0.1875;0.10344827586206896;1.0;(9, 2);20
847;0.0;0.0;0.0;0.2222222222222222;0.13333333333333333;0.6666666666666666;(9, 4);20
848;0.0;0.0;0.0;0.30769230769230765;0.2;0.6666666666666666;(21, 5);20
849;0.13636363636363635;0.07894736842105263;0.5;0.1142857142857143;0.06896551724137931;0.3333333333333333;(9, 2);20
850;0.07142857142857144;0.045454545454545456;0.16666666666666666;0.21052631578947367;0.15384615384615385;0.3333333333333333;(9, 4);20
851;0.0;0.0;0.0;0.14285714285714288;0.125;0.16666666666666666;(21, 5);20
852;0.049999999999999996;0.027777777777777776;0.25;0.07272727272727272;0.0425531914893617;0.25;(9, 2);20
853;0.05128205128205128;0.03225806451612903;0.125;0.12121212121212122;0.08;0.25;(9, 4);20
854;0.0;0.0;0.0;0.11764705882352941;0.07692307692307693;0.25;(21, 5);20
855;0.041666666666666664;0.023255813953488372;0.2;0.1639344262295082;0.09803921568627451;0.5;(9, 2);20
856;0.0;0.0;0.0;0.16666666666666669;0.11538461538461539;0.3;(9, 4);20
857;0.14634146341463414;0.0967741935483871;0.3;0.0;0.0;0.0;(21, 5);20
858;0.027777777777777776;0.015625;0.125;0.0303030303030303;0.017241379310344827;0.125;(9, 2);20
859;0.03636363636363636;0.02127659574468085;0.125;0.05714285714285714;0.037037037037037035;0.125;(9, 4);20
860;0.10256410256410256;0.06451612903225806;0.25;0.058823529411764705;0.038461538461538464;0.125;(21, 5);20
861;0.15789473684210525;0.0967741935483871;0.42857142857142855;0.08695652173913043;0.0625;0.14285714285714285;(9, 2);20
862;0.3157894736842105;0.25;0.42857142857142855;0.125;0.1111111111111111;0.14285714285714285;(9, 4);20
863;0.13333333333333333;0.125;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;(21, 5);20
864;0.05714285714285715;0.03225806451612903;0.25;0.11764705882352941;0.07692307692307693;0.25;(9, 2);20
865;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
866;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(21, 5);20
867;0.03773584905660378;0.021739130434782608;0.14285714285714285;0.2;0.12121212121212122;0.5714285714285714;(9, 2);20
868;0.052631578947368425;0.03225806451612903;0.14285714285714285;0.16;0.1111111111111111;0.2857142857142857;(9, 4);20
869;0.0;0.0;0.0;0.10526315789473685;0.08333333333333333;0.14285714285714285;(21, 5);20
870;0.04705882352941177;0.025;0.4;0.029411764705882353;0.015873015873015872;0.2;(9, 2);20
871;0.03703703703703703;0.02040816326530612;0.2;0.08333333333333333;0.05263157894736842;0.2;(9, 4);20
872;0.0;0.0;0.0;0.0909090909090909;0.058823529411764705;0.2;(21, 5);20
873;0.0;0.0;0.0;0.16;0.09523809523809523;0.5;(9, 2);20
874;0.0;0.0;0.0;0.1;0.0625;0.25;(9, 4);20
875;0.0;0.0;0.0;0.13333333333333333;0.09090909090909091;0.25;(21, 5);20
876;0.09195402298850573;0.05714285714285714;0.23529411764705882;0.03278688524590164;0.022727272727272728;0.058823529411764705;(9, 2);20
877;0.15384615384615385;0.10416666666666667;0.29411764705882354;0.08888888888888889;0.07142857142857142;0.11764705882352941;(9, 4);20
878;0.06779661016949151;0.047619047619047616;0.11764705882352941;0.14634146341463414;0.125;0.17647058823529413;(21, 5);20
879;0.07692307692307693;0.041666666666666664;0.5;0.07142857142857142;0.041666666666666664;0.25;(9, 2);20
880;0.07407407407407408;0.043478260869565216;0.25;0.09523809523809523;0.058823529411764705;0.25;(9, 4);20
881;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
882;0.06896551724137932;0.04;0.25;0.35714285714285715;0.25;0.625;(9, 2);20
883;0.11428571428571428;0.07407407407407407;0.25;0.625;0.625;0.625;(9, 4);20
884;0.06896551724137931;0.047619047619047616;0.125;0.42857142857142855;0.5;0.375;(21, 5);20
885;0.048192771084337345;0.02564102564102564;0.4;0.09677419354838708;0.05263157894736842;0.6;(9, 2);20
886;0.09302325581395349;0.05263157894736842;0.4;0.06896551724137931;0.041666666666666664;0.2;(9, 4);20
887;0.10256410256410256;0.058823529411764705;0.4;0.2;0.13333333333333333;0.4;(21, 5);20
888;0.06944444444444445;0.03937007874015748;0.29411764705882354;0.02;0.012048192771084338;0.058823529411764705;(9, 2);20
889;0.047619047619047616;0.029850746268656716;0.11764705882352941;0.09090909090909091;0.061224489795918366;0.17647058823529413;(9, 4);20
890;0.02816901408450704;0.018518518518518517;0.058823529411764705;0.16666666666666666;0.11627906976744186;0.29411764705882354;(21, 5);20
891;0.2222222222222222;0.13793103448275862;0.5714285714285714;0.15384615384615383;0.16666666666666666;0.14285714285714285;(9, 2);20
892;0.10526315789473685;0.08333333333333333;0.14285714285714285;0.3333333333333333;0.4;0.2857142857142857;(9, 4);20
893;0.3;0.23076923076923078;0.42857142857142855;0.3333333333333333;0.4;0.2857142857142857;(21, 5);20
894;0.03703703703703703;0.02040816326530612;0.2;0.07894736842105263;0.045454545454545456;0.3;(9, 2);20
895;0.0;0.0;0.0;0.11538461538461536;0.07142857142857142;0.3;(9, 4);20
896;0.038461538461538464;0.023809523809523808;0.1;0.11428571428571428;0.08;0.2;(21, 5);20
897;0.05;0.030303030303030304;0.14285714285714285;0.1875;0.12;0.42857142857142855;(9, 2);20
898;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
899;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
900;0.08247422680412371;0.0449438202247191;0.5;0.05555555555555555;0.03125;0.25;(9, 2);20
901;0.07407407407407408;0.043478260869565216;0.25;0.052631578947368425;0.03333333333333333;0.125;(9, 4);20
902;0.11538461538461538;0.06818181818181818;0.375;0.06896551724137931;0.047619047619047616;0.125;(21, 5);20
903;0.08108108108108109;0.047619047619047616;0.2727272727272727;0.07407407407407407;0.046511627906976744;0.18181818181818182;(9, 2);20
904;0.14285714285714285;0.08888888888888889;0.36363636363636365;0.12121212121212123;0.09090909090909091;0.18181818181818182;(9, 4);20
905;0.0975609756097561;0.06666666666666667;0.18181818181818182;0.14285714285714285;0.11764705882352941;0.18181818181818182;(21, 5);20
906;0.08602150537634409;0.045454545454545456;0.8;0.0;0.0;0.0;(9, 2);20
907;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
908;0.04347826086956522;0.024390243902439025;0.2;0.15384615384615385;0.09523809523809523;0.4;(21, 5);20
909;0.06451612903225806;0.037037037037037035;0.25;0.0606060606060606;0.034482758620689655;0.25;(9, 2);20
910;0.0;0.0;0.0;0.13636363636363638;0.08333333333333333;0.375;(9, 4);20
911;0.0;0.0;0.0;0.1764705882352941;0.11538461538461539;0.375;(21, 5);20
912;0.039215686274509796;0.02564102564102564;0.08333333333333333;0.32;0.3076923076923077;0.3333333333333333;(9, 2);20
913;0.06666666666666667;0.05555555555555555;0.08333333333333333;0.5217391304347826;0.5454545454545454;0.5;(9, 4);20
914;0.07142857142857144;0.0625;0.08333333333333333;0.3;0.375;0.25;(21, 5);20
915;0.048780487804878044;0.02631578947368421;0.3333333333333333;0.1;0.058823529411764705;0.3333333333333333;(9, 2);20
916;0.08333333333333333;0.047619047619047616;0.3333333333333333;0.14285714285714288;0.09090909090909091;0.3333333333333333;(9, 4);20
917;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
918;0.034482758620689655;0.018518518518518517;0.25;0.0;0.0;0.0;(9, 2);20
919;0.07407407407407408;0.043478260869565216;0.25;0.038461538461538464;0.022727272727272728;0.125;(9, 4);20
920;0.12;0.07142857142857142;0.375;0.0;0.0;0.0;(21, 5);20
921;0.25000000000000006;0.18181818181818182;0.4;0.15384615384615383;0.1111111111111111;0.25;(9, 2);20
922;0.15094339622641512;0.12121212121212122;0.2;0.25641025641025644;0.2631578947368421;0.25;(9, 4);20
923;0.1904761904761905;0.18181818181818182;0.2;0.18181818181818185;0.23076923076923078;0.15;(21, 5);20
924;0.14705882352941174;0.08771929824561403;0.45454545454545453;0.08333333333333333;0.04918032786885246;0.2727272727272727;(9, 2);20
925;0.2068965517241379;0.1276595744680851;0.5454545454545454;0.11538461538461536;0.07317073170731707;0.2727272727272727;(9, 4);20
926;0.2352941176470588;0.15;0.5454545454545454;0.12903225806451613;0.1;0.18181818181818182;(21, 5);20
927;0.1395348837209302;0.07894736842105263;0.6;0.3;0.2;0.6;(9, 2);20
928;0.0;0.0;0.0;0.21052631578947364;0.14285714285714285;0.4;(9, 4);20
929;0.0;0.0;0.0;0.42857142857142855;0.3333333333333333;0.6;(21, 5);20
930;0.0273972602739726;0.01639344262295082;0.08333333333333333;0.09836065573770492;0.061224489795918366;0.25;(9, 2);20
931;0.04761904761904761;0.03333333333333333;0.08333333333333333;0.24000000000000002;0.23076923076923078;0.25;(9, 4);20
932;0.046511627906976744;0.03225806451612903;0.08333333333333333;0.1818181818181818;0.2;0.16666666666666666;(21, 5);20
933;0.0;0.0;0.0;0.0273972602739726;0.015625;0.1111111111111111;(9, 2);20
934;0.034482758620689655;0.02040816326530612;0.1111111111111111;0.04;0.024390243902439025;0.1111111111111111;(9, 4);20
935;0.043478260869565216;0.02702702702702703;0.1111111111111111;0.13953488372093023;0.08823529411764706;0.3333333333333333;(21, 5);20
936;0.14634146341463414;0.08333333333333333;0.6;0.07407407407407407;0.045454545454545456;0.2;(9, 2);20
937;0.16000000000000003;0.1;0.4;0.2222222222222222;0.15384615384615385;0.4;(9, 4);20
938;0.16666666666666666;0.10526315789473684;0.4;0.3;0.2;0.6;(21, 5);20
939;0.04395604395604395;0.024691358024691357;0.2;0.15686274509803924;0.0975609756097561;0.4;(9, 2);20
940;0.04444444444444444;0.02857142857142857;0.1;0.27586206896551724;0.21052631578947367;0.4;(9, 4);20
941;0.05128205128205129;0.034482758620689655;0.1;0.3076923076923077;0.25;0.4;(21, 5);20
942;0.16666666666666669;0.10144927536231885;0.4666666666666667;0.1702127659574468;0.125;0.26666666666666666;(9, 2);20
943;0.2127659574468085;0.15625;0.3333333333333333;0.30769230769230765;0.36363636363636365;0.26666666666666666;(9, 4);20
944;0.25641025641025644;0.20833333333333334;0.3333333333333333;0.3809523809523809;0.6666666666666666;0.26666666666666666;(21, 5);20
945;0.06896551724137931;0.039473684210526314;0.2727272727272727;0.0625;0.03773584905660377;0.18181818181818182;(9, 2);20
946;0.12000000000000001;0.07692307692307693;0.2727272727272727;0.0588235294117647;0.043478260869565216;0.09090909090909091;(9, 4);20
947;0.14634146341463417;0.1;0.2727272727272727;0.05714285714285715;0.041666666666666664;0.09090909090909091;(21, 5);20
948;0.064;0.041237113402061855;0.14285714285714285;0.09876543209876543;0.07547169811320754;0.14285714285714285;(9, 2);20
949;0.04938271604938271;0.03773584905660377;0.07142857142857142;0.17857142857142858;0.17857142857142858;0.17857142857142858;(9, 4);20
950;0.08955223880597014;0.07692307692307693;0.10714285714285714;0.16666666666666666;0.2;0.14285714285714285;(21, 5);20
951;0.044444444444444446;0.02631578947368421;0.14285714285714285;0.05128205128205128;0.03125;0.14285714285714285;(9, 2);20
952;0.06896551724137931;0.045454545454545456;0.14285714285714285;0.0;0.0;0.0;(9, 4);20
953;0.07692307692307693;0.05263157894736842;0.14285714285714285;0.13333333333333333;0.125;0.14285714285714285;(21, 5);20
954;0.03225806451612903;0.01652892561983471;0.6666666666666666;0.0;0.0;0.0;(9, 2);20
955;0.028985507246376812;0.015151515151515152;0.3333333333333333;0.0;0.0;0.0;(9, 4);20
956;0.03333333333333333;0.017543859649122806;0.3333333333333333;0.0;0.0;0.0;(21, 5);20
957;0.0;0.0;0.0;0.039999999999999994;0.029411764705882353;0.0625;(9, 2);20
958;0.0;0.0;0.0;0.07407407407407407;0.09090909090909091;0.0625;(9, 4);20
959;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
960;0.0;0.0;0.0;0.05405405405405405;0.03225806451612903;0.16666666666666666;(9, 2);20
961;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);20
962;0.05263157894736842;0.03125;0.16666666666666666;0.0;0.0;0.0;(21, 5);20
963;0.05128205128205128;0.029411764705882353;0.2;0.07407407407407407;0.045454545454545456;0.2;(9, 2);20
964;0.2;0.13333333333333333;0.4;0.2222222222222222;0.15384615384615385;0.4;(9, 4);20
965;0.0;0.0;0.0;0.26666666666666666;0.2;0.4;(21, 5);20
966;0.08860759493670886;0.04861111111111111;0.5;0.06557377049180328;0.037037037037037035;0.2857142857142857;(9, 2);20
967;0.13953488372093023;0.08333333333333333;0.42857142857142855;0.07017543859649122;0.046511627906976744;0.14285714285714285;(9, 4);20
968;0.12121212121212123;0.07692307692307693;0.2857142857142857;0.07407407407407408;0.05;0.14285714285714285;(21, 5);20
969;0.21621621621621623;0.13333333333333333;0.5714285714285714;0.2702702702702703;0.16666666666666666;0.7142857142857143;(9, 2);20
970;0.25;0.17647058823529413;0.42857142857142855;0.3;0.23076923076923078;0.42857142857142855;(9, 4);20
971;0.2857142857142857;0.21428571428571427;0.42857142857142855;0.2857142857142857;0.2857142857142857;0.2857142857142857;(21, 5);20
972;0.0;0.0;0.0;0.06779661016949153;0.0392156862745098;0.25;(9, 2);20
973;0.0;0.0;0.0;0.06451612903225806;0.043478260869565216;0.125;(9, 4);20
974;0.0;0.0;0.0;0.07999999999999999;0.058823529411764705;0.125;(21, 5);20
975;0.0;0.0;0.0;0.28571428571428575;0.18181818181818182;0.6666666666666666;(9, 2);20
976;0.06896551724137931;0.043478260869565216;0.16666666666666666;0.37499999999999994;0.3;0.5;(9, 4);20
977;0.09090909090909091;0.0625;0.16666666666666666;0.625;0.5;0.8333333333333334;(21, 5);20
978;0.04938271604938271;0.029850746268656716;0.14285714285714285;0.16260162601626016;0.10526315789473684;0.35714285714285715;(9, 2);20
979;0.04123711340206185;0.028985507246376812;0.07142857142857142;0.15873015873015875;0.14285714285714285;0.17857142857142858;(9, 4);20
980;0.047058823529411764;0.03508771929824561;0.07142857142857142;0.14545454545454545;0.14814814814814814;0.14285714285714285;(21, 5);20
981;0.017094017094017092;0.01020408163265306;0.05263157894736842;0.10204081632653061;0.06329113924050633;0.2631578947368421;(9, 2);20
982;0.021052631578947368;0.013157894736842105;0.05263157894736842;0.11594202898550725;0.08;0.21052631578947367;(9, 4);20
983;0.025974025974025972;0.017241379310344827;0.05263157894736842;0.0816326530612245;0.06666666666666667;0.10526315789473684;(21, 5);20
984;0.10526315789473682;0.05747126436781609;0.625;0.054054054054054064;0.030303030303030304;0.25;(9, 2);20
985;0.13333333333333333;0.08108108108108109;0.375;0.15384615384615383;0.0967741935483871;0.375;(9, 4);20
986;0.11428571428571428;0.07407407407407407;0.25;0.06060606060606061;0.04;0.125;(21, 5);20
987;0.09523809523809523;0.058823529411764705;0.25;0.125;0.08333333333333333;0.25;(9, 2);20
988;0.0;0.0;0.0;0.08695652173913045;0.06666666666666667;0.125;(9, 4);20
989;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
990;0.04395604395604396;0.023529411764705882;0.3333333333333333;0.02941176470588235;0.016129032258064516;0.16666666666666666;(9, 2);20
991;0.044444444444444446;0.02564102564102564;0.16666666666666666;0.05;0.029411764705882353;0.16666666666666666;(9, 4);20
992;0.04761904761904762;0.027777777777777776;0.16666666666666666;0.0;0.0;0.0;(21, 5);20
993;0.020833333333333332;0.011904761904761904;0.08333333333333333;0.1095890410958904;0.06557377049180328;0.3333333333333333;(9, 2);20
994;0.0;0.0;0.0;0.2580645161290323;0.21052631578947367;0.3333333333333333;(9, 4);20
995;0.03508771929824561;0.022222222222222223;0.08333333333333333;0.22222222222222224;0.2;0.25;(21, 5);20
996;0.09302325581395349;0.05555555555555555;0.2857142857142857;0.0;0.0;0.0;(9, 2);20
997;0.08333333333333333;0.058823529411764705;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;(9, 4);20
998;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);20
999;0.029850746268656716;0.016129032258064516;0.2;0.0;0.0;0.0;(9, 2);20
1000;0.05714285714285715;0.03333333333333333;0.2;0.0625;0.037037037037037035;0.2;(9, 4);20
1001;0.07692307692307693;0.047619047619047616;0.2;0.0;0.0;0.0;(21, 5);20
1002;0.1234567901234568;0.08064516129032258;0.2631578947368421;0.10638297872340426;0.06666666666666667;0.2631578947368421;(9, 2);20
1003;0.15384615384615385;0.10869565217391304;0.2631578947368421;0.28571428571428575;0.21621621621621623;0.42105263157894735;(9, 4);20
1004;0.06349206349206349;0.045454545454545456;0.10526315789473684;0.1568627450980392;0.125;0.21052631578947367;(21, 5);20
1005;0.047619047619047616;0.026785714285714284;0.21428571428571427;0.14285714285714285;0.08928571428571429;0.35714285714285715;(9, 2);20
1006;0.12195121951219512;0.07352941176470588;0.35714285714285715;0.25;0.3;0.21428571428571427;(9, 4);20
1007;0.10810810810810811;0.06666666666666667;0.2857142857142857;0.2857142857142857;0.42857142857142855;0.21428571428571427;(21, 5);20
1008;0.13084112149532712;0.07446808510638298;0.5384615384615384;0.10344827586206898;0.06666666666666667;0.23076923076923078;(9, 2);20
1009;0.03571428571428571;0.023255813953488372;0.07692307692307693;0.05714285714285715;0.045454545454545456;0.07692307692307693;(9, 4);20
1010;0.1568627450980392;0.10526315789473684;0.3076923076923077;0.0;0.0;0.0;(21, 5);20
